key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,0.013580247,-0.403703704,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.013580247,-0.381481481,1,0,0,instr_done_button,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.00617284,-0.396296296,1,0,0,instr_done_button,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.016049383,-0.395061728,1,0,0,instr_done_button,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,-0.392592593,-0.324691358,1,0,0,2.492,button_left,2.492,1,0,0,0,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.409876543,-0.285185185,1,0,0,1.386,button_right,1.386,1,0,1,1,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,-0.382716049,-0.288888889,1,0,0,0.872,button_left,0.872,1,0,2,2,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.403703704,-0.281481481,1,0,0,0.741,button_right,0.741,1,0,3,3,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.403703704,-0.277777778,1,0,0,0.974,button_right,0.974,1,0,4,4,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.416049383,-0.27037037,1,0,0,0.772,button_right,0.772,1,0,5,5,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,-0.383950617,-0.291358025,1,0,0,1.274,button_left,1.274,1,0,6,6,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,-0.401234568,-0.279012346,1,0,0,0.99,button_left,0.99,1,0,7,7,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,-0.380246914,-0.292592593,1,0,0,0.777,button_left,0.777,1,0,8,8,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,-0.380246914,-0.292592593,1,0,0,0.941,button_left,0.941,1,0,9,9,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.4,-0.266666667,1,0,0,0.883,button_right,0.883,1,0,10,10,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.402469136,-0.264197531,1,0,0,0.906,button_right,0.906,1,0,11,11,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61494b2ba9fdd44794e4c5d3,61,2022-02-12_16h55.36.583,lexical_decision_task_DD_L5,2021.2.3,MacIntel,58.82352941,,0,0.414814815,-0.254320988,1,0,0,0.75,button_right,0.75,1,0,12,12,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
