key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,0.01155131,-0.399940932,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.011264513,-0.398507012,0,0,0,,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,4.8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.011264513,-0.398507012,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,4.5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.011264513,-0.398507012,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,4.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.844,,,,,,,,0.844,1,0,0,0,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.4985,,,,,,,,0.4985,1,0,1,1,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.5999,,,,,,,,0.5999,1,0,2,2,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5215,,,,,,,,0.5215,1,0,3,3,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5165,,,,,,,,0.5165,1,0,4,4,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5509,,,,,,,,0.5509,1,0,5,5,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5432,,,,,,,,0.5432,1,0,6,6,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.6316,,,,,,,,0.6316,1,0,7,7,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,0,0.6,,,,,,,,0.6,0,0,8,8,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5509,,,,,,,,0.5509,1,0,9,9,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.6373,,,,,,,,0.6373,1,0,10,10,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.6505,,,,,,,,0.6505,1,0,11,11,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.7505,,,,,,,,0.7505,1,0,12,12,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,z,1,0.6502,,,,,,,,0.6502,1,0,13,13,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5692,,,,,,,,0.5692,1,0,14,14,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,m,1,0.5214,,,,,,,,0.5214,1,0,15,15,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.008184543,-0.406563517,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.9374,1,,,,,,,,,,,,,,z,1,1.9374,,,,,,,,-0.008184543,-0.406563517,0,0,0,,0,0,0,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8743,1,,,,,,,,,,,,,,z,1,0.8743,,,,,,,,-0.008184543,-0.406563517,0,0,0,,0,1,1,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6633,1,,,,,,,,,,,,,,m,1,0.6633,,,,,,,,-0.008184543,-0.406563517,0,0,0,,0,2,2,35,1,LLAMA,LB,old,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8014,1,,,,,,,,,,,,,,z,1,0.8014,,,,,,,,-0.008184543,-0.406563517,0,0,0,,0,3,3,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5767,1,,,,,,,,,,,,,,m,1,0.5767,,,,,,,,-0.008184543,-0.406563517,0,0,0,,0,4,4,72,1,FLASK,C,old,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,37,2022-02-12_12h47.17.959,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2982,1,,,,,,,,,,,,,,z,1,1.2982,,,,,,,,-0.008184543,-0.406563517,0,0,0,,0,5,5,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
