key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.686,1,,,,,,,,,,,,,,m,1,0.686,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,86,86,39,1,CANDY,LB,m,m,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.1908,0,,,,,,,,,,,,,,m,0,1.1908,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,87,87,128,1,GRIFT,LB,z,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.9928,1,,,,,,,,,,,,,,m,1,0.9928,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,88,88,14,1,FENCE,HB,m,m,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.5267,1,,,,,,,,,,,,,,m,1,0.5267,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,89,89,31,1,STEAK,C,m,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6409,1,,,,,,,,,,,,,,z,1,0.6409,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,90,90,89,1,DRIEK,LB,z,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.3583,1,,,,,,,,,,,,,,z,1,1.3583,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,91,91,155,1,CANGY,LB,z,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7433,1,,,,,,,,,,,,,,m,1,0.7433,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,92,92,18,1,PARCEL,LB,m,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.1785,1,,,,,,,,,,,,,,z,1,1.1785,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,93,93,85,1,CHULK,HB,z,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6484,1,,,,,,,,,,,,,,m,1,0.6484,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,94,94,13,1,BUNNY,C,m,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7258,1,,,,,,,,,,,,,,z,1,0.7258,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,95,95,116,1,BALGY,LB,z,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6738,1,,,,,,,,,,,,,,m,1,0.6738,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,96,96,70,1,BANANA,C,m,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7705,1,,,,,,,,,,,,,,z,1,0.7705,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,97,97,150,1,NOOLS,C,z,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8452,1,,,,,,,,,,,,,,m,1,0.8452,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,98,98,53,1,POSTER,HB,m,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.71,1,,,,,,,,,,,,,,m,1,0.71,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,99,99,15,1,COLLAR,LB,m,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7988,1,,,,,,,,,,,,,,m,1,0.7988,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,100,100,29,1,PISTOL,HB,m,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7062,1,,,,,,,,,,,,,,z,1,0.7062,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,101,101,132,1,SCIFF,C,z,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,z,1,0.687,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,102,102,86,1,AIFED,LB,z,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8413,1,,,,,,,,,,,,,,m,1,0.8413,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,103,103,5,1,BAMBOO,HB,m,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.9333,1,,,,,,,,,,,,,,z,1,0.9333,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,104,104,133,1,POWDY,HB,z,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8119,1,,,,,,,,,,,,,,m,1,0.8119,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,105,105,41,1,STREAM,HB,m,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.1887,1,,,,,,,,,,,,,,z,1,1.1887,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,106,106,127,1,NINDY,HB,z,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8467,1,,,,,,,,,,,,,,z,1,0.8467,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,107,107,107,1,FASKS,LB,z,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,z,1,0.929,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,108,108,120,1,RINED,C,z,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7019,1,,,,,,,,,,,,,,m,1,0.7019,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,109,109,44,1,BASKET,HB,m,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.9112,1,,,,,,,,,,,,,,z,1,0.9112,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,110,110,97,1,CHIDS,HB,z,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8543,1,,,,,,,,,,,,,,m,1,0.8543,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,111,111,77,1,WHEEL,HB,m,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.583,1,,,,,,,,,,,,,,m,1,0.583,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,112,112,36,1,BOILER,LB,m,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6811,1,,,,,,,,,,,,,,m,1,0.6811,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,113,113,6,1,STAIN,LB,m,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8055,1,,,,,,,,,,,,,,z,1,0.8055,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,114,114,100,1,DRIBS,HB,z,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6327,1,,,,,,,,,,,,,,m,1,0.6327,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,115,115,63,1,BAKER,LB,m,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7811,1,,,,,,,,,,,,,,z,1,0.7811,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,116,116,103,1,FLORT,HB,z,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.3513,1,,,,,,,,,,,,,,z,1,1.3513,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,117,117,102,1,DULLE,C,z,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.9007,1,,,,,,,,,,,,,,z,1,0.9007,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,118,118,105,1,MOKER,C,z,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7757,1,,,,,,,,,,,,,,m,1,0.7757,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,119,119,9,1,DIVER,LB,m,m,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.0245,1,,,,,,,,,,,,,,z,1,1.0245,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,120,120,131,1,NACES,LB,z,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.2305,1,,,,,,,,,,,,,,z,1,1.2305,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,121,121,137,1,JOOST,LB,z,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8751,1,,,,,,,,,,,,,,m,1,0.8751,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,122,122,71,1,BUBBLE,HB,m,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7949,1,,,,,,,,,,,,,,z,1,0.7949,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,123,123,113,1,LINEW,LB,z,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7725,1,,,,,,,,,,,,,,m,1,0.7725,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,124,124,59,1,BRUSH,HB,m,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6897,1,,,,,,,,,,,,,,m,1,0.6897,,,,,,,,0.15462963,-0.410185185,0,0,0,space,0,125,125,10,1,GARDEN,C,m,m,./images/GARDEN.png,3.2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6365,1,,,,,,,,,,,,,,m,1,0.6365,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,126,126,60,1,CURRY,LB,m,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.7805,1,,,,,,,,,,,,,,z,1,0.7805,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,127,127,124,1,TUNCH,HB,z,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6094,1,,,,,,,,,,,,,,z,1,0.6094,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,128,128,156,1,HIXES,C,z,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8063,1,,,,,,,,,,,,,,z,1,0.8063,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,129,129,87,1,TRING,C,z,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.1177,1,,,,,,,,,,,,,,z,1,1.1177,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,130,130,134,1,TROSS,LB,z,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6129,1,,,,,,,,,,,,,,z,1,0.6129,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,131,131,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.5627,1,,,,,,,,,,,,,,m,1,0.5627,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,132,132,69,1,ARROW,LB,m,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.614,1,,,,,,,,,,,,,,m,1,0.614,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,133,133,43,1,STOOL,C,m,m,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.5436,1,,,,,,,,,,,,,,m,1,0.5436,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,134,134,42,1,CHAIN,LB,m,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6244,1,,,,,,,,,,,,,,m,1,0.6244,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,135,135,58,1,CANOE,C,m,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.1303,1,,,,,,,,,,,,,,z,1,1.1303,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,136,136,115,1,MAWNS,HB,z,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6005,1,,,,,,,,,,,,,,m,1,0.6005,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,137,137,4,1,BOXER,C,m,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8548,1,,,,,,,,,,,,,,z,1,0.8548,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,138,138,138,1,PLICE,C,z,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.9075,1,,,,,,,,,,,,,,z,1,0.9075,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,139,139,157,1,INLER,HB,z,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6394,1,,,,,,,,,,,,,,m,1,0.6394,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,140,140,28,1,CASINO,C,m,m,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.5465,1,,,,,,,,,,,,,,z,1,1.5465,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,141,141,109,1,BURGE,HB,z,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.8423,1,,,,,,,,,,,,,,z,1,0.8423,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,142,142,98,1,BAMPS,LB,z,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.6596,1,,,,,,,,,,,,,,m,1,0.6596,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,143,143,21,1,DANCER,LB,m,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,1.1444,1,,,,,,,,,,,,,,z,1,1.1444,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,144,144,141,1,PLEET,C,z,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,607331e66524baf7ddfaae21,44,2022-02-12_13h48.41.588,lexical_decision_task_DD_L6,2021.2.3,Win32,59.52735282,,,,,,,,,,,,0.9937,1,,,,,,,,,,,,,,z,1,0.9937,,,,,,,,0.15462963,-0.410185185,0,0,0,,0,145,145,121,1,CEERS,HB,z,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
