key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,0.115740741,-0.399074074,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.113888889,-0.4,0,0,0,,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,9.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.113888889,-0.4,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,3.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.113888889,-0.4,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,5.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,1.876,,,,,,,,1.876,1,0,0,0,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,1.457,,,,,,,,1.457,1,0,1,1,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,1.908,,,,,,,,1.908,1,0,2,2,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,0.945,,,,,,,,0.945,1,0,3,3,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,1.209,,,,,,,,1.209,1,0,4,4,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,1.427,,,,,,,,1.427,1,0,5,5,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,0.775,,,,,,,,0.775,1,0,6,6,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,1.76,,,,,,,,1.76,1,0,7,7,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,1.964,,,,,,,,1.964,1,0,8,8,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,1.526,,,,,,,,1.526,1,0,9,9,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,2.709,,,,,,,,2.709,1,0,10,10,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,0.976,,,,,,,,0.976,1,0,11,11,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,2.24,,,,,,,,2.24,1,0,12,12,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,z,1,1.38,,,,,,,,1.38,1,0,13,13,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,0.991,,,,,,,,0.991,1,0,14,14,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,m,1,0.694,,,,,,,,0.694,1,0,15,15,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.113888889,-0.4,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,8.616,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,2.07,1,,,,,,,,,,,,,,z,1,2.07,,,,,,,,0.113888889,-0.4,0,0,0,,0,0,0,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60b7f09a4462d1d1aa6bbcf6,20,2022-02-12_17h36.28.076,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,1.294,1,,,,,,,,,,,,,,m,1,1.294,,,,,,,,0.113888889,-0.4,0,0,0,,0,1,1,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
