key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6518,1,,,,,,,,,,,,,,m,1,0.6518,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,26,26,83,1,JUNGLE,C,old,m,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7041,1,,,,,,,,,,,,,,z,1,0.7041,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,27,27,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7421,1,,,,,,,,,,,,,,m,1,0.7421,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,28,28,9,1,RHINO,HB,old,m,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7928,1,,,,,,,,,,,,,,z,1,0.7928,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,29,29,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7246,1,,,,,,,,,,,,,,z,1,0.7246,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,30,30,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6142,1,,,,,,,,,,,,,,z,1,0.6142,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,31,31,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6873,1,,,,,,,,,,,,,,m,1,0.6873,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,32,32,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.732,1,,,,,,,,,,,,,,z,1,0.732,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,33,33,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6776,1,,,,,,,,,,,,,,m,1,0.6776,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,34,34,70,1,URINE,LB,old,m,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6456,1,,,,,,,,,,,,,,z,1,0.6456,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,35,35,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5754,1,,,,,,,,,,,,,,z,1,0.5754,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,36,36,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.491,1,,,,,,,,,,,,,,z,1,0.491,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,37,37,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1277,1,,,,,,,,,,,,,,z,1,1.1277,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,38,38,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5633,1,,,,,,,,,,,,,,m,1,0.5633,,,,,,,,0.162582465,-0.40218316,0,0,0,,0,39,39,19,1,DOUGH,LB,old,m,./images/DOUGHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5295,1,,,,,,,,,,,,,,z,1,0.5295,,,,,,,,0.161775174,-0.400251736,0,0,0,,0,40,40,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7314,1,,,,,,,,,,,,,,z,1,0.7314,,,,,,,,0.162452257,-0.399908854,0,0,0,space,0,41,41,156,1,HIXES,C,old,z,./images/HIXES.png,194.9855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6808,1,,,,,,,,,,,,,,m,1,0.6808,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,42,42,25,1,WRIST,LB,old,m,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7012,1,,,,,,,,,,,,,,z,1,0.7012,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,43,43,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8472,1,,,,,,,,,,,,,,z,1,0.8472,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,44,44,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7511,1,,,,,,,,,,,,,,m,1,0.7511,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,45,45,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6786,1,,,,,,,,,,,,,,m,1,0.6786,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,46,46,46,1,PEARL,LB,old,m,./images/PEARLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7697,1,,,,,,,,,,,,,,m,1,0.7697,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,47,47,20,1,CRADLE,C,old,m,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6607,1,,,,,,,,,,,,,,m,1,0.6607,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,48,48,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2294,0,,,,,,,,,,,,,,m,0,1.2294,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,49,49,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8128,0,,,,,,,,,,,,,,m,0,0.8128,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,50,50,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8134,1,,,,,,,,,,,,,,z,1,0.8134,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,51,51,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7308,1,,,,,,,,,,,,,,z,1,0.7308,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,52,52,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6524,1,,,,,,,,,,,,,,z,1,0.6524,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,53,53,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6457,1,,,,,,,,,,,,,,m,1,0.6457,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,54,54,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6475,1,,,,,,,,,,,,,,m,1,0.6475,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,55,55,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0832,1,,,,,,,,,,,,,,z,1,1.0832,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,56,56,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1577,1,,,,,,,,,,,,,,z,1,1.1577,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,57,57,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9329,1,,,,,,,,,,,,,,z,1,0.9329,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,58,58,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7146,1,,,,,,,,,,,,,,z,1,0.7146,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,59,59,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7489,1,,,,,,,,,,,,,,m,1,0.7489,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,60,60,42,1,FOLDER,HB,old,m,./images/FOLDERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0687,1,,,,,,,,,,,,,,z,1,1.0687,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,61,61,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6724,1,,,,,,,,,,,,,,m,1,0.6724,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,62,62,35,1,PEACH,C,old,m,./images/PEACH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6215,1,,,,,,,,,,,,,,m,1,0.6215,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,63,63,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5815,1,,,,,,,,,,,,,,m,1,0.5815,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,64,64,55,1,MUFFIN,LB,old,m,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5534,1,,,,,,,,,,,,,,z,1,0.5534,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,65,65,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5509,1,,,,,,,,,,,,,,z,1,0.5509,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,66,66,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6362,1,,,,,,,,,,,,,,z,1,0.6362,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,67,67,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6789,1,,,,,,,,,,,,,,m,1,0.6789,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,68,68,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6984,1,,,,,,,,,,,,,,m,1,0.6984,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,69,69,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9233,0,,,,,,,,,,,,,,m,0,0.9233,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,70,70,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8384,1,,,,,,,,,,,,,,m,1,0.8384,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,71,71,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5149,1,,,,,,,,,,,,,,m,1,0.5149,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,72,72,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5711,1,,,,,,,,,,,,,,z,1,0.5711,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,73,73,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5297,1,,,,,,,,,,,,,,m,1,0.5297,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,74,74,61,1,CANDLE,LB,old,m,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5403,1,,,,,,,,,,,,,,m,1,0.5403,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,75,75,5,1,PASTA,C,old,m,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7283,1,,,,,,,,,,,,,,m,1,0.7283,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,76,76,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5818,1,,,,,,,,,,,,,,z,1,0.5818,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,77,77,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6247,1,,,,,,,,,,,,,,m,1,0.6247,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,78,78,62,1,PURSE,C,old,m,./images/PURSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7224,1,,,,,,,,,,,,,,m,1,0.7224,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,79,79,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5416,1,,,,,,,,,,,,,,m,1,0.5416,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,80,80,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.539,1,,,,,,,,,,,,,,m,1,0.539,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,81,81,26,1,SMOKER,C,old,m,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6551,1,,,,,,,,,,,,,,z,1,0.6551,,,,,,,,0.162452257,-0.399908854,0,0,0,,0,82,82,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7225,1,,,,,,,,,,,,,,z,1,0.7225,,,,,,,,0.245559896,-0.379887153,0,0,0,space,0,83,83,105,1,MOKER,C,old,z,./images/MOKER.png,274.3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f2fc0f05b67073c177aaece,32,2022-02-12_11h25.23.964,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,z,1,0.929,,,,,,,,0.245559896,-0.379887153,0,0,0,,0,84,84,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
