key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6776,1,,,,,,,,,,,,,,m,1,0.6776,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,95,95,79,1,CRUST,C,old,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.484,1,,,,,,,,,,,,,,m,1,0.484,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,96,96,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6809,1,,,,,,,,,,,,,,m,1,0.6809,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,97,97,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5141,1,,,,,,,,,,,,,,z,1,0.5141,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,98,98,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6421,1,,,,,,,,,,,,,,z,1,0.6421,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,99,99,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6013,1,,,,,,,,,,,,,,z,1,0.6013,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,100,100,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.1653,1,,,,,,,,,,,,,,z,1,1.1653,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,101,101,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.1241,1,,,,,,,,,,,,,,z,1,1.1241,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,102,102,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6089,1,,,,,,,,,,,,,,m,1,0.6089,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,103,103,56,1,PACKET,HB,old,m,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5923,0,,,,,,,,,,,,,,m,0,0.5923,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,104,104,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5031,0,,,,,,,,,,,,,,m,0,0.5031,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,105,105,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.7243,0,,,,,,,,,,,,,,m,0,1.7243,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,106,106,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7246,1,,,,,,,,,,,,,,z,1,0.7246,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,107,107,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.6331,1,,,,,,,,,,,,,,z,1,1.6331,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,108,108,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.509,1,,,,,,,,,,,,,,m,1,0.509,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,109,109,75,1,GRAIN,LB,old,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.9349,1,,,,,,,,,,,,,,z,1,0.9349,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,110,110,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6945,1,,,,,,,,,,,,,,z,1,0.6945,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,111,111,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.2948,1,,,,,,,,,,,,,,m,1,1.2948,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,112,112,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7085,1,,,,,,,,,,,,,,m,1,0.7085,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,113,113,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.8014,1,,,,,,,,,,,,,,z,1,0.8014,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,114,114,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.8636,1,,,,,,,,,,,,,,m,1,0.8636,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,115,115,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.518,1,,,,,,,,,,,,,,m,1,0.518,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,116,116,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.4916,1,,,,,,,,,,,,,,z,1,0.4916,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,117,117,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7688,1,,,,,,,,,,,,,,z,1,0.7688,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,118,118,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5829,1,,,,,,,,,,,,,,m,1,0.5829,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,119,119,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7245,1,,,,,,,,,,,,,,m,1,0.7245,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,120,120,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.4935,1,,,,,,,,,,,,,,m,1,0.4935,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,121,121,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6457,1,,,,,,,,,,,,,,m,1,0.6457,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,122,122,4,1,MUSCLE,C,old,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5353,1,,,,,,,,,,,,,,m,1,0.5353,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,123,123,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5033,1,,,,,,,,,,,,,,m,1,0.5033,,,,,,,,0.05078125,-0.2890625,0,0,0,,0,124,124,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5426,1,,,,,,,,,,,,,,m,1,0.5426,,,,,,,,0.044270833,-0.276041667,0,0,0,space,0,125,125,39,1,SHELF,LB,old,m,./images/SHELFLB.png,29.9527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.1979,1,,,,,,,,,,,,,,z,1,1.1979,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,126,126,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6272,1,,,,,,,,,,,,,,z,1,0.6272,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,127,127,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.4806,1,,,,,,,,,,,,,,z,1,0.4806,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,128,128,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.4808,1,,,,,,,,,,,,,,m,1,0.4808,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,129,129,37,1,BIRTH,C,old,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7384,1,,,,,,,,,,,,,,m,1,0.7384,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,130,130,71,1,PIMPLE,HB,old,m,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6443,1,,,,,,,,,,,,,,m,1,0.6443,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,131,131,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7432,1,,,,,,,,,,,,,,z,1,0.7432,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,132,132,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.4991,1,,,,,,,,,,,,,,m,1,1.4991,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,133,133,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7995,1,,,,,,,,,,,,,,z,1,0.7995,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,134,134,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.8891,1,,,,,,,,,,,,,,z,1,0.8891,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,135,135,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6448,1,,,,,,,,,,,,,,m,1,0.6448,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,136,136,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.8462,1,,,,,,,,,,,,,,z,1,0.8462,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,137,137,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.0604,1,,,,,,,,,,,,,,m,1,1.0604,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,138,138,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5396,1,,,,,,,,,,,,,,z,1,0.5396,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,139,139,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6755,1,,,,,,,,,,,,,,z,1,0.6755,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,140,140,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.709,1,,,,,,,,,,,,,,z,1,0.709,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,141,141,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5174,1,,,,,,,,,,,,,,m,1,0.5174,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,142,142,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,1.1104,1,,,,,,,,,,,,,,m,1,1.1104,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,143,143,8,1,TULIP,HB,old,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6106,1,,,,,,,,,,,,,,m,1,0.6106,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,144,144,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.4939,1,,,,,,,,,,,,,,m,1,0.4939,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,145,145,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.4685,1,,,,,,,,,,,,,,m,1,0.4685,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,146,146,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7333,1,,,,,,,,,,,,,,m,1,0.7333,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,147,147,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.816,1,,,,,,,,,,,,,,z,1,0.816,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,148,148,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.6377,1,,,,,,,,,,,,,,z,1,0.6377,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,149,149,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.8416,1,,,,,,,,,,,,,,m,1,0.8416,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,150,150,10,1,BELLY,C,old,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.3959,0,,,,,,,,,,,,,,m,0,0.3959,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,151,151,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5806,1,,,,,,,,,,,,,,z,1,0.5806,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,152,152,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.7132,1,,,,,,,,,,,,,,z,1,0.7132,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,153,153,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ace56a83e45642b22d9954,32,2022-02-12_13h47.05.643,lexical_decision_task_DD_L3,2021.2.3,Win32,60.50338819,,,,,,,,,,,,0.5918,1,,,,,,,,,,,,,,m,1,0.5918,,,,,,,,0.044270833,-0.276041667,0,0,0,,0,154,154,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
