key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8117,1,,,,,,,,,,,,,,m,1,0.8117,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,39,39,36,1,THROAT,HB,old,m,./images/THROATHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6576,1,,,,,,,,,,,,,,m,1,0.6576,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,40,40,27,1,ATTIC,HB,old,m,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8092,1,,,,,,,,,,,,,,m,1,0.8092,,,,,,,,-0.003333259,-0.370833359,0,0,0,space,0,41,41,40,1,SWING,LB,old,m,./images/SWINGLB.png,19.1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.1855,1,,,,,,,,,,,,,,z,1,1.1855,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,42,42,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6685,1,,,,,,,,,,,,,,m,1,0.6685,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,43,43,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.9877,0,,,,,,,,,,,,,,z,0,1.9877,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,44,44,50,1,MALLET,C,old,m,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7198,1,,,,,,,,,,,,,,z,1,0.7198,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,45,45,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7457,1,,,,,,,,,,,,,,z,1,0.7457,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,46,46,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.9395,1,,,,,,,,,,,,,,z,1,0.9395,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,47,47,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6563,1,,,,,,,,,,,,,,z,1,0.6563,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,48,48,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7852,1,,,,,,,,,,,,,,m,1,0.7852,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,49,49,66,1,SWEAT,HB,old,m,./images/SWEATHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6186,1,,,,,,,,,,,,,,m,1,0.6186,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,50,50,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6763,1,,,,,,,,,,,,,,z,1,0.6763,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,51,51,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8683,1,,,,,,,,,,,,,,z,1,0.8683,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,52,52,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6784,1,,,,,,,,,,,,,,z,1,0.6784,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,53,53,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.595,1,,,,,,,,,,,,,,z,1,0.595,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,54,54,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7413,1,,,,,,,,,,,,,,m,1,0.7413,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,55,55,60,1,TWINS,HB,old,m,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7419,1,,,,,,,,,,,,,,m,1,0.7419,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,56,56,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7041,1,,,,,,,,,,,,,,m,1,0.7041,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,57,57,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.886,1,,,,,,,,,,,,,,z,1,0.886,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,58,58,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6529,1,,,,,,,,,,,,,,m,1,0.6529,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,59,59,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7059,1,,,,,,,,,,,,,,z,1,0.7059,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,60,60,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7442,1,,,,,,,,,,,,,,m,1,0.7442,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,61,61,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7765,1,,,,,,,,,,,,,,m,1,0.7765,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,62,62,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6183,1,,,,,,,,,,,,,,m,1,0.6183,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,63,63,52,1,BANNER,LB,old,m,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.669,0,,,,,,,,,,,,,,m,0,0.669,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,64,64,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7023,0,,,,,,,,,,,,,,m,0,0.7023,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,65,65,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.0353,1,,,,,,,,,,,,,,m,1,1.0353,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,66,66,16,1,PENCE,LB,old,m,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.585,1,,,,,,,,,,,,,,m,1,0.585,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,67,67,41,1,STRING,C,old,m,./images/STRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5887,1,,,,,,,,,,,,,,m,1,0.5887,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,68,68,71,1,PIMPLE,C,old,m,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6854,1,,,,,,,,,,,,,,z,1,0.6854,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,69,69,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.5724,1,,,,,,,,,,,,,,m,1,0.5724,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,70,70,65,1,FARMER,C,old,m,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7731,1,,,,,,,,,,,,,,z,1,0.7731,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,71,71,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8014,1,,,,,,,,,,,,,,z,1,0.8014,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,72,72,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7018,1,,,,,,,,,,,,,,m,1,0.7018,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,73,73,61,1,CANDLE,LB,old,m,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.709,1,,,,,,,,,,,,,,z,1,0.709,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,74,74,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.744,1,,,,,,,,,,,,,,z,1,0.744,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,75,75,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.4248,1,,,,,,,,,,,,,,z,1,1.4248,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,76,76,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7569,1,,,,,,,,,,,,,,z,1,0.7569,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,77,77,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6746,1,,,,,,,,,,,,,,m,1,0.6746,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,78,78,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8449,1,,,,,,,,,,,,,,m,1,0.8449,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,79,79,55,1,MUFFIN,LB,old,m,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7516,1,,,,,,,,,,,,,,z,1,0.7516,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,80,80,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7187,1,,,,,,,,,,,,,,m,1,0.7187,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,81,81,59,1,BURIAL,C,old,m,./images/BURIAL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.0519,1,,,,,,,,,,,,,,m,1,1.0519,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,82,82,9,1,RHINO,HB,old,m,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6115,1,,,,,,,,,,,,,,z,1,0.6115,,,,,,,,-0.003333259,-0.370833359,1,0,0,,0,83,83,132,1,SCIFF,C,old,z,./images/SCIFF.png,,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.0158,1,,,,,,,,,,,,,,z,1,1.0158,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,84,84,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6303,1,,,,,,,,,,,,,,m,1,0.6303,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,85,85,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6955,1,,,,,,,,,,,,,,z,1,0.6955,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,86,86,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6301,1,,,,,,,,,,,,,,z,1,0.6301,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,87,87,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6791,1,,,,,,,,,,,,,,z,1,0.6791,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,88,88,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.9418,1,,,,,,,,,,,,,,z,1,0.9418,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,89,89,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.9377,1,,,,,,,,,,,,,,m,1,0.9377,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,90,90,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7782,1,,,,,,,,,,,,,,z,1,0.7782,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,91,91,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.925,1,,,,,,,,,,,,,,m,1,0.925,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,92,92,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.8257,1,,,,,,,,,,,,,,m,1,0.8257,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,93,93,57,1,MOOSE,HB,old,m,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.7982,1,,,,,,,,,,,,,,m,1,0.7982,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,94,94,21,1,KIDNEY,HB,old,m,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,1.593,1,,,,,,,,,,,,,,m,1,1.593,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,95,95,69,1,COOKER,HB,old,m,./images/COOKERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eeacbcbb570dc1ab706417a,24,2022-02-12_14h52.43.638,lexical_decision_task_DD_L2,2021.2.3,Win32,59.28736586,,,,,,,,,,,,0.6146,1,,,,,,,,,,,,,,m,1,0.6146,,,,,,,,-0.003333259,-0.370833359,0,0,0,,0,96,96,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
