key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,0.063333333,-0.398888889,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.303333333,-0.216666667,0,0,0,,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,7.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.303333333,-0.216666667,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,3.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.303333333,-0.216666667,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,8.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.685,,,,,,,,0.685,1,0,0,0,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,1.022,,,,,,,,1.022,1,0,1,1,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.572,,,,,,,,0.572,1,0,2,2,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.703,,,,,,,,0.703,1,0,3,3,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.742,,,,,,,,0.742,1,0,4,4,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,0.66,,,,,,,,0.66,1,0,5,5,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,0.86,,,,,,,,0.86,1,0,6,6,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,0,0.861,,,,,,,,0.861,0,0,7,7,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.62,,,,,,,,0.62,1,0,8,8,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,0.752,,,,,,,,0.752,1,0,9,9,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.569,,,,,,,,0.569,1,0,10,10,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,0.671,,,,,,,,0.671,1,0,11,11,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.564,,,,,,,,0.564,1,0,12,12,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,0.638,,,,,,,,0.638,1,0,13,13,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,m,1,0.652,,,,,,,,0.652,1,0,14,14,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,z,1,0.812,,,,,,,,0.812,1,0,15,15,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.104444444,-0.374444444,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,10.494,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,1.71,1,,,,,,,,,,,,,,z,1,1.71,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,0,0,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,m,1,0.696,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,1,1,8,1,TULIP,LB,old,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.622,1,,,,,,,,,,,,,,z,1,0.622,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,2,2,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,1.011,1,,,,,,,,,,,,,,m,1,1.011,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,3,3,58,1,BABOON,HB,old,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.692,1,,,,,,,,,,,,,,z,1,0.692,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,4,4,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,1.075,0,,,,,,,,,,,,,,m,0,1.075,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,5,5,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198835,19,2022-01-28_22h20.19.791,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.759,1,,,,,,,,,,,,,,m,1,0.759,,,,,,,,0.302222222,-0.446666667,0,0,0,,0,6,6,70,1,URINE,HB,old,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,
