key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,0.043762998,-0.384684075,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.025345018,-0.301431161,0,0,0,,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,4.7921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.039840642,-0.266987666,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,5.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.039840642,-0.266987666,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,11.0964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,1.2602,,,,,,,,1.2602,1,0,0,0,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,0.9478,,,,,,,,0.9478,1,0,1,1,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,1.2138,,,,,,,,1.2138,1,0,2,2,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,0.9609,,,,,,,,0.9609,1,0,3,3,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.8024,,,,,,,,0.8024,1,0,4,4,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,1.4389,,,,,,,,1.4389,1,0,5,5,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,1.1894,,,,,,,,1.1894,1,0,6,6,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.7941,,,,,,,,0.7941,1,0,7,7,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.7599,,,,,,,,0.7599,1,0,8,8,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,1.0023,,,,,,,,1.0023,1,0,9,9,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.7323,,,,,,,,0.7323,1,0,10,10,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.7337,,,,,,,,0.7337,1,0,11,11,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,1.0108,,,,,,,,1.0108,1,0,12,12,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.5897,,,,,,,,0.5897,1,0,13,13,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,z,1,1.0327,,,,,,,,1.0327,1,0,14,14,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,m,1,0.6348,,,,,,,,0.6348,1,0,15,15,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.008070995,-0.025635218,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,13.5184,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,2.002,0,,,,,,,,,,,,,,z,0,2.002,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,0,0,31,1,QUILL,HB,old,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,2.3897,0,,,,,,,,,,,,,,m,0,2.3897,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,1,1,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,1.208,1,,,,,,,,,,,,,,z,1,1.208,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,2,2,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,1.1681,1,,,,,,,,,,,,,,z,1,1.1681,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,3,3,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,0.8157,1,,,,,,,,,,,,,,m,1,0.8157,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,4,4,19,1,DOUGH,HB,old,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,0.9782,1,,,,,,,,,,,,,,z,1,0.9782,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,5,5,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,0.6845,1,,,,,,,,,,,,,,m,1,0.6845,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,6,6,70,1,URINE,HB,old,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,1.0336,1,,,,,,,,,,,,,,m,1,1.0336,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,7,7,52,1,BANNER,HB,old,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,0.9063,1,,,,,,,,,,,,,,z,1,0.9063,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,8,8,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,0.9675,1,,,,,,,,,,,,,,z,1,0.9675,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,9,9,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199204,18,2022-01-29_12h45.57.449,lexical_decision_task_DD,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,0.7337,1,,,,,,,,,,,,,,m,1,0.7337,,,,,,,,-0.008070995,-0.025635218,0,0,0,,0,10,10,40,1,SWING,HB,old,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,
