key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.768,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,z,1,1.768,,,,,,,,0,78,78,145,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.642,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,,,,,,,THROAT,C,m,m,./images/THROAT.png,,,,,,,,m,1,1.642,,,,,,,,0,79,79,36,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.845,0,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,z,0,0.845,,,,,,,,0,80,80,3,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.601,0,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,m,0,1.601,,,,,,,,0,81,81,100,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,m,1,0.783,,,,,,,,0,82,82,34,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.623,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,space,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,1.227,,,,,,,m,1,0.623,,,,,,,,0,83,83,14,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.752,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004444444,-0.344444444,0,0,0,,,,,,,BLOKE,C,z,m,./images/BLOKE.png,,,,,,,,z,1,0.752,,,,,,,,0,84,84,96,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.684,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,m,1,0.684,,,,,,,,0,85,85,11,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,z,1,0.711,,,,,,,,0,86,86,163,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.796,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,,z,0,0.796,,,,,,,,0,87,87,72,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.838,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,,z,1,0.838,,,,,,,,0,88,88,122,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,,z,1,0.8,,,,,,,,0,89,89,94,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.978,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,,m,1,0.978,,,,,,,,0,90,90,16,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,m,1,1.131,,,,,,,,0,91,91,43,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,BOXER,HB,z,m,./images/BOXERHB.png,,,,,,,,z,1,0.748,,,,,,,,0,92,92,88,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.202,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,z,1,1.202,,,,,,,,0,93,93,114,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.931,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,SPINE,LB,z,m,./images/SPINELB.png,,,,,,,,m,0,0.931,,,,,,,,0,94,94,149,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.765,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,z,0,0.765,,,,,,,,0,95,95,39,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.867,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,,m,1,0.867,,,,,,,,0,96,96,77,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,m,1,0.83,,,,,,,,0,97,97,37,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.91,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,m,0,0.91,,,,,,,,0,98,98,151,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.794,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,m,1,0.794,,,,,,,,0,99,99,23,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,,m,1,0.663,,,,,,,,0,100,100,33,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.094,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,m,1,1.094,,,,,,,,0,101,101,50,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,m,1,0.647,,,,,,,,0,102,102,28,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.73,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,MELON,HB,m,m,./images/MELONHB.png,,,,,,,,m,1,0.73,,,,,,,,0,103,103,22,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.845,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.344444444,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,z,1,0.845,,,,,,,,0,104,104,140,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.651,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,,m,0,0.651,,,,,,,,0,105,105,129,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.709,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,m,0,0.709,,,,,,,,0,106,106,156,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.121,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,,z,1,1.121,,,,,,,,0,107,107,160,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.999,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,LAGOON,LB,z,m,./images/LAGOONLB.png,,,,,,,,z,1,0.999,,,,,,,,0,108,108,131,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.832,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,,z,0,0.832,,,,,,,,0,109,109,78,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.879,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,,z,1,0.879,,,,,,,,0,110,110,165,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.735,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,,z,1,0.735,,,,,,,,0,111,111,124,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.832,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,m,1,0.832,,,,,,,,0,112,112,70,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.931,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,m,0,0.931,,,,,,,,0,113,113,158,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.931,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,,z,0,0.931,,,,,,,,0,114,114,53,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.694,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,WEASEL,LB,m,m,./images/WEASELLB.png,,,,,,,,m,1,0.694,,,,,,,,0,115,115,80,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.764,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,z,1,0.764,,,,,,,,0,116,116,130,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.896,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,,m,1,0.896,,,,,,,,0,117,117,31,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.814,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,,m,1,0.814,,,,,,,,0,118,118,48,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.718,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,SNACK,HB,m,m,./images/SNACKHB.png,,,,,,,,m,1,0.718,,,,,,,,0,119,119,73,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.969,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,z,1,0.969,,,,,,,,0,120,120,147,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.184,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,z,1,1.184,,,,,,,,0,121,121,150,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,2.514,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,,z,1,2.514,,,,,,,,0,122,122,105,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.226,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,z,1,1.226,,,,,,,,0,123,123,116,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.905,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,m,1,0.905,,,,,,,,0,124,124,13,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.099,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,space,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,202.683,,,,,,,z,0,1.099,,,,,,,,0,125,125,52,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.71,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,m,0,0.71,,,,,,,,0,126,126,136,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.063,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,,z,1,1.063,,,,,,,,0,127,127,144,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.746,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,MUFFIN,HB,m,m,./images/MUFFINHB.png,,,,,,,,m,1,0.746,,,,,,,,0,128,128,55,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.177,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,m,1,1.177,,,,,,,,0,129,129,20,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.762,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,m,1,0.762,,,,,,,,0,130,130,29,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,2.497,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,z,1,2.497,,,,,,,,0,131,131,166,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.832,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,z,1,0.832,,,,,,,,0,132,132,133,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,3.383,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,,m,1,3.383,,,,,,,,0,133,133,68,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.629,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,,m,1,0.629,,,,,,,,0,134,134,35,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.794,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,,m,1,0.794,,,,,,,,0,135,135,1,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.764,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,z,1,0.764,,,,,,,,0,136,136,99,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.563,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,z,1,1.563,,,,,,,,0,137,137,95,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,m,1,0.83,,,,,,,,0,138,138,49,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,z,1,0.747,,,,,,,,0,139,139,137,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.637,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,,m,1,0.637,,,,,,,,0,140,140,19,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.847,0,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,z,0,0.847,,,,,,,,0,141,141,56,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.031,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,,m,1,1.031,,,,,,,,0,142,142,45,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.347,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,SAILOR,HB,m,m,./images/SAILORHB.png,,,,,,,,m,1,1.347,,,,,,,,0,143,143,67,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.778,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,,m,1,0.778,,,,,,,,0,144,144,27,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.827,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,z,1,0.827,,,,,,,,0,145,145,115,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,m,1,0.663,,,,,,,,0,146,146,71,1
,,,,,,,,,,,,,,,,,199150,19,2022-01-29_15h45.13.800,lexical_decision_task_DD,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.004,1,,,,,,,,,,,,,,,,,,,,,,,,-0.003333333,-0.343333333,0,0,0,,,,,,,CLIFF,LB,z,m,./images/CLIFFLB.png,,,,,,,,z,1,1.004,,,,,,,,0,147,147,92,1
