key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.271,1,,,,,,,,,,,,,,,0,-0.376530612,-0.339285714,1,0,0,1.271,button_left_main,-0.376530612,-0.339285714,1,0,0,,0,39,39,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.027,1,,,,,,,,,,,,,,,0,-0.392857143,-0.335204082,1,0,0,1.027,button_left_main,-0.392857143,-0.335204082,1,0,0,,0,40,40,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.751,0,,,,,,,,,,,,,,,0,-0.386734694,-0.339285714,1,0,0,0.751,button_left_main,0.140816327,-0.372959184,1,0,0,,0,41,41,50,1,MALLET,HB,old,m,./images/MALLETHB.png,break_done_button,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.755,1,,,,,,,,,,,,,,,0,0.351020408,-0.290306122,1,0,0,0.755,button_right_main,0.351020408,-0.290306122,1,0,0,,0,42,42,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.604,1,,,,,,,,,,,,,,,0,0.325510204,-0.320918367,1,0,0,0.604,button_right_main,0.325510204,-0.320918367,1,0,0,,0,43,43,63,1,MIRROR,LB,old,m,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.639,1,,,,,,,,,,,,,,,0,0.318367347,-0.343367347,1,0,0,0.639,button_right_main,0.318367347,-0.343367347,1,0,0,,0,44,44,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.622,1,,,,,,,,,,,,,,,0,-0.362244898,-0.390306122,1,0,0,0.622,button_left_main,-0.362244898,-0.390306122,1,0,0,,0,45,45,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.638,1,,,,,,,,,,,,,,,0,0.331632653,-0.305612245,1,0,0,0.638,button_right_main,0.331632653,-0.305612245,1,0,0,,0,46,46,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.722,1,,,,,,,,,,,,,,,0,0.331632653,-0.308673469,1,0,0,0.722,button_right_main,0.331632653,-0.308673469,1,0,0,,0,47,47,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.489,1,,,,,,,,,,,,,,,0,0.32755102,-0.292346939,1,0,0,0.489,button_right_main,0.32755102,-0.292346939,1,0,0,,0,48,48,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.789,1,,,,,,,,,,,,,,,0,-0.386734694,-0.35255102,1,0,0,0.789,button_left_main,-0.386734694,-0.35255102,1,0,0,,0,49,49,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.988,1,,,,,,,,,,,,,,,0,-0.386734694,-0.331122449,1,0,0,0.988,button_left_main,-0.386734694,-0.331122449,1,0,0,,0,50,50,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.823,0,,,,,,,,,,,,,,,0,-0.393877551,-0.337244898,1,0,0,0.823,button_left_main,-0.393877551,-0.337244898,1,0,0,,0,51,51,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.105,1,,,,,,,,,,,,,,,0,0.307142857,-0.329081633,1,0,0,1.105,button_right_main,0.307142857,-0.329081633,1,0,0,,0,52,52,80,1,WEASEL,HB,old,m,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.372,1,,,,,,,,,,,,,,,0,0.326530612,-0.332142857,1,0,0,1.372,button_right_main,0.326530612,-0.332142857,1,0,0,,0,53,53,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.023,1,,,,,,,,,,,,,,,0,0.341836735,-0.290306122,1,0,0,1.023,button_right_main,0.341836735,-0.290306122,1,0,0,,0,54,54,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.638,1,,,,,,,,,,,,,,,0,-0.384693878,-0.345408163,1,0,0,0.638,button_left_main,-0.384693878,-0.345408163,1,0,0,,0,55,55,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.588,1,,,,,,,,,,,,,,,0,-0.368367347,-0.370918367,1,0,0,1.588,button_left_main,-0.368367347,-0.370918367,1,0,0,,0,56,56,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.807,0,,,,,,,,,,,,,,,0,-0.374489796,-0.320918367,1,0,0,0.807,button_left_main,-0.374489796,-0.320918367,1,0,0,,0,57,57,14,1,PICKLE,HB,old,m,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.872,1,,,,,,,,,,,,,,,0,0.325510204,-0.332142857,1,0,0,0.872,button_right_main,0.325510204,-0.332142857,1,0,0,,0,58,58,74,1,CEMENT,HB,old,m,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.806,1,,,,,,,,,,,,,,,0,0.354081633,-0.298469388,1,0,0,0.806,button_right_main,0.354081633,-0.298469388,1,0,0,,0,59,59,64,1,JELLY,C,old,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.854,1,,,,,,,,,,,,,,,0,0.329591837,-0.332142857,1,0,0,0.854,button_right_main,0.329591837,-0.332142857,1,0,0,,0,60,60,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.588,1,,,,,,,,,,,,,,,0,0.3,-0.348469388,1,0,0,0.588,button_right_main,0.3,-0.348469388,1,0,0,,0,61,61,75,1,GRAIN,LB,old,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.938,1,,,,,,,,,,,,,,,0,-0.376530612,-0.342346939,1,0,0,0.938,button_left_main,-0.376530612,-0.342346939,1,0,0,,0,62,62,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.006,1,,,,,,,,,,,,,,,0,-0.373469388,-0.310714286,1,0,0,1.006,button_left_main,-0.373469388,-0.310714286,1,0,0,,0,63,63,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.756,1,,,,,,,,,,,,,,,0,0.348979592,-0.304591837,1,0,0,0.756,button_right_main,0.348979592,-0.304591837,1,0,0,,0,64,64,9,1,RHINO,LB,old,m,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.753,1,,,,,,,,,,,,,,,0,-0.366326531,-0.377040816,1,0,0,0.753,button_left_main,-0.366326531,-0.377040816,1,0,0,,0,65,65,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.638,1,,,,,,,,,,,,,,,0,0.340816327,-0.310714286,1,0,0,0.638,button_right_main,0.340816327,-0.310714286,1,0,0,,0,66,66,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.736,1,,,,,,,,,,,,,,,0,0.342857143,-0.295408163,1,0,0,0.736,button_right_main,0.342857143,-0.295408163,1,0,0,,0,67,67,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.771,1,,,,,,,,,,,,,,,0,-0.376530612,-0.353571429,1,0,0,0.771,button_left_main,-0.376530612,-0.353571429,1,0,0,,0,68,68,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.872,1,,,,,,,,,,,,,,,0,0.325510204,-0.317857143,1,0,0,0.872,button_right_main,0.325510204,-0.317857143,1,0,0,,0,69,69,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.621,1,,,,,,,,,,,,,,,0,-0.386734694,-0.345408163,1,0,0,0.621,button_left_main,-0.386734694,-0.345408163,1,0,0,,0,70,70,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.938,1,,,,,,,,,,,,,,,0,0.320408163,-0.350510204,1,0,0,0.938,button_right_main,0.320408163,-0.350510204,1,0,0,,0,71,71,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.772,1,,,,,,,,,,,,,,,0,0.324489796,-0.310714286,1,0,0,0.772,button_right_main,0.324489796,-0.310714286,1,0,0,,0,72,72,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.705,1,,,,,,,,,,,,,,,0,-0.390816327,-0.341326531,1,0,0,0.705,button_left_main,-0.390816327,-0.341326531,1,0,0,,0,73,73,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.804,1,,,,,,,,,,,,,,,0,-0.389795918,-0.354591837,1,0,0,0.804,button_left_main,-0.389795918,-0.354591837,1,0,0,,0,74,74,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.688,1,,,,,,,,,,,,,,,0,0.314285714,-0.332142857,1,0,0,0.688,button_right_main,0.314285714,-0.332142857,1,0,0,,0,75,75,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.886,1,,,,,,,,,,,,,,,0,-0.363265306,-0.348469388,1,0,0,0.886,button_left_main,-0.363265306,-0.348469388,1,0,0,,0,76,76,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.604,1,,,,,,,,,,,,,,,0,0.323469388,-0.311734694,1,0,0,0.604,button_right_main,0.323469388,-0.311734694,1,0,0,,0,77,77,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.671,1,,,,,,,,,,,,,,,0,-0.389795918,-0.334183673,1,0,0,0.671,button_left_main,-0.389795918,-0.334183673,1,0,0,,0,78,78,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.738,1,,,,,,,,,,,,,,,0,-0.392857143,-0.341326531,1,0,0,0.738,button_left_main,-0.392857143,-0.341326531,1,0,0,,0,79,79,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.089,1,,,,,,,,,,,,,,,0,0.321428571,-0.335204082,1,0,0,1.089,button_right_main,0.321428571,-0.335204082,1,0,0,,0,80,80,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.558,1,,,,,,,,,,,,,,,0,0.32244898,-0.290306122,1,0,0,0.558,button_right_main,0.32244898,-0.290306122,1,0,0,,0,81,81,10,1,BELLY,C,old,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.57,1,,,,,,,,,,,,,,,0,-0.384693878,-0.366836735,1,0,0,0.57,button_left_main,-0.384693878,-0.366836735,1,0,0,,0,82,82,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.406,1,,,,,,,,,,,,,,,0,-0.36122449,-0.304591837,1,0,0,1.406,button_left_main,0.123469388,-0.421938776,1,0,0,,0,83,83,154,1,THINT,HB,old,z,./images/THINTHB.png,break_done_button,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.721,1,,,,,,,,,,,,,,,0,0.33877551,-0.304591837,1,0,0,0.721,button_right_main,0.33877551,-0.304591837,1,0,0,,0,84,84,15,1,GREASE,LB,old,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.535,1,,,,,,,,,,,,,,,0,0.32244898,-0.305612245,1,0,0,0.535,button_right_main,0.32244898,-0.305612245,1,0,0,,0,85,85,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.721,1,,,,,,,,,,,,,,,0,-0.394897959,-0.339285714,1,0,0,0.721,button_left_main,-0.394897959,-0.339285714,1,0,0,,0,86,86,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.019,1,,,,,,,,,,,,,,,0,0.32244898,-0.316836735,1,0,0,1.019,button_right_main,0.32244898,-0.316836735,1,0,0,,0,87,87,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.74,1,,,,,,,,,,,,,,,0,-0.396938776,-0.331122449,1,0,0,0.74,button_left_main,-0.396938776,-0.331122449,1,0,0,,0,88,88,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.738,1,,,,,,,,,,,,,,,0,-0.386734694,-0.344387755,1,0,0,0.738,button_left_main,-0.386734694,-0.344387755,1,0,0,,0,89,89,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.706,1,,,,,,,,,,,,,,,0,-0.383673469,-0.315816327,1,0,0,0.706,button_left_main,-0.383673469,-0.315816327,1,0,0,,0,90,90,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.806,1,,,,,,,,,,,,,,,0,0.329591837,-0.321938776,1,0,0,0.806,button_right_main,0.329591837,-0.321938776,1,0,0,,0,91,91,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,1.19,1,,,,,,,,,,,,,,,0,0.33877551,-0.320918367,1,0,0,1.19,button_right_main,0.33877551,-0.320918367,1,0,0,,0,92,92,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.834,1,,,,,,,,,,,,,,,0,0.312244898,-0.344387755,1,0,0,0.834,button_right_main,0.312244898,-0.344387755,1,0,0,,0,93,93,58,1,BABOON,C,old,m,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.724,1,,,,,,,,,,,,,,,0,-0.380612245,-0.349489796,1,0,0,0.724,button_left_main,-0.380612245,-0.349489796,1,0,0,,0,94,94,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.705,1,,,,,,,,,,,,,,,0,0.309183673,-0.34744898,1,0,0,0.705,button_right_main,0.309183673,-0.34744898,1,0,0,,0,95,95,67,1,SAILOR,C,old,m,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.62,1,,,,,,,,,,,,,,,0,-0.384693878,-0.341326531,1,0,0,0.62,button_left_main,-0.384693878,-0.341326531,1,0,0,,0,96,96,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.652,1,,,,,,,,,,,,,,,0,0.333673469,-0.345408163,1,0,0,0.652,button_right_main,0.333673469,-0.345408163,1,0,0,,0,97,97,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.82,1,,,,,,,,,,,,,,,0,0.337755102,-0.300510204,1,0,0,0.82,button_right_main,0.337755102,-0.300510204,1,0,0,,0,98,98,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.639,1,,,,,,,,,,,,,,,0,0.310204082,-0.326020408,1,0,0,0.639,button_right_main,0.310204082,-0.326020408,1,0,0,,0,99,99,3,1,FINGER,LB,old,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.705,1,,,,,,,,,,,,,,,0,0.310204082,-0.33622449,1,0,0,0.705,button_right_main,0.310204082,-0.33622449,1,0,0,,0,100,100,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.588,1,,,,,,,,,,,,,,,0,0.331632653,-0.298469388,1,0,0,0.588,button_right_main,0.331632653,-0.298469388,1,0,0,,0,101,101,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199633,19,2022-01-28_17h14.21.747,lexical_decision_task_DD_L3,2021.2.3,iPhone,58.82352941,,,,,,,,,,0.654,1,,,,,,,,,,,,,,,0,0.312244898,-0.337244898,1,0,0,0.654,button_right_main,0.312244898,-0.337244898,1,0,0,,0,102,102,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,
