key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7973,1,,,,,,,,,,,,,,m,1,0.7973,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,10,10,60,1,TWINS,HB,old,m,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6963,1,,,,,,,,,,,,,,m,1,0.6963,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,11,11,25,1,WRIST,LB,old,m,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9516,1,,,,,,,,,,,,,,m,1,0.9516,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,12,12,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5962,1,,,,,,,,,,,,,,m,1,0.5962,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,13,13,56,1,PACKET,C,old,m,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8849,1,,,,,,,,,,,,,,m,1,0.8849,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,14,14,34,1,CANYON,LB,old,m,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.008,1,,,,,,,,,,,,,,m,1,1.008,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,15,15,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0247,1,,,,,,,,,,,,,,m,1,1.0247,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,16,16,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6393,1,,,,,,,,,,,,,,m,1,0.6393,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,17,17,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.833,1,,,,,,,,,,,,,,z,1,0.833,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,18,18,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8196,1,,,,,,,,,,,,,,m,1,0.8196,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,19,19,18,1,JAGUAR,HB,old,m,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.5301,0,,,,,,,,,,,,,,m,0,2.5301,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,20,20,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6221,1,,,,,,,,,,,,,,m,1,0.6221,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,21,21,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7367,1,,,,,,,,,,,,,,z,1,1.7367,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,22,22,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0154,1,,,,,,,,,,,,,,z,1,1.0154,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,23,23,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9835,1,,,,,,,,,,,,,,m,1,0.9835,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,24,24,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8689,1,,,,,,,,,,,,,,z,1,0.8689,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,25,25,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5673,1,,,,,,,,,,,,,,m,1,0.5673,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,26,26,64,1,JELLY,LB,old,m,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7858,1,,,,,,,,,,,,,,m,1,0.7858,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,27,27,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5421,1,,,,,,,,,,,,,,m,1,0.5421,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,28,28,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7047,1,,,,,,,,,,,,,,m,1,0.7047,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,29,29,44,1,LIZARD,C,old,m,./images/LIZARD.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.1997,1,,,,,,,,,,,,,,z,1,2.1997,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,30,30,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1244,1,,,,,,,,,,,,,,z,1,1.1244,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,31,31,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.8433,1,,,,,,,,,,,,,,z,1,2.8433,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,32,32,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.389,1,,,,,,,,,,,,,,z,1,1.389,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,33,33,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.775,1,,,,,,,,,,,,,,z,1,0.775,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,34,34,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9086,1,,,,,,,,,,,,,,z,1,0.9086,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,35,35,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3889,1,,,,,,,,,,,,,,m,1,1.3889,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,36,36,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.733,0,,,,,,,,,,,,,,m,0,0.733,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,37,37,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6546,1,,,,,,,,,,,,,,m,1,0.6546,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,38,38,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7163,0,,,,,,,,,,,,,,m,0,0.7163,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,39,39,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199723,18,2022-01-28_21h08.23.492,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5024,1,,,,,,,,,,,,,,m,1,0.5024,,,,,,,,-0.053059896,-0.447751736,0,0,0,,0,40,40,13,1,MOTOR,LB,old,m,./images/MOTORLB.png,,,,,,,,,,,,,,,,,,,,,,,
