key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BELLY,LB,m,y,./images/BELLYLB.png,,,,,,,m,1,0.631,,,,,,,,0,26,26,10,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.76,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,JUMPER,C,z,y,./images/JUMPER.png,,,,,,,z,1,0.76,,,,,,,,0,27,27,158,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.861,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BERRY,C,m,y,./images/BERRY.png,,,,,,,m,1,0.861,,,,,,,,0,28,28,47,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BROOM,HB,z,y,./images/BROOMHB.png,,,,,,,z,1,0.747,,,,,,,,0,29,29,162,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.741,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PEBBLE,LB,z,y,./images/PEBBLELB.png,,,,,,,z,1,0.741,,,,,,,,0,30,30,166,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.842,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,z,1,0.842,,,,,,,,0,31,31,151,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,CLIFF,C,z,y,./images/CLIFF.png,,,,,,,z,1,0.696,,,,,,,,0,32,32,92,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.175,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,WRIST,LB,m,y,./images/WRISTLB.png,,,,,,,m,1,1.175,,,,,,,,0,33,33,25,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.611,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,CANDY,HB,z,y,./images/CANDYHB.png,,,,,,,m,0,0.611,,,,,,,,0,34,34,123,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BRUSH,C,z,y,./images/BRUSH.png,,,,,,,z,1,0.676,,,,,,,,0,35,35,143,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.891,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,GREASE,HB,m,y,./images/GREASEHB.png,,,,,,,z,0,0.891,,,,,,,,0,36,36,15,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,JAGUAR,HB,m,y,./images/JAGUARHB.png,,,,,,,m,1,0.644,,,,,,,,0,37,37,18,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.701,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BISHOP,LB,z,y,./images/BISHOPLB.png,,,,,,,z,1,0.701,,,,,,,,0,38,38,133,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,ATTIC,HB,m,y,./images/ATTICHB.png,,,,,,,m,1,0.663,,,,,,,,0,39,39,27,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.961,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,COUCH,C,m,y,./images/COUCH.png,,,,,,,m,1,0.961,,,,,,,,0,40,40,77,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.057,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,space,,,,,,STOOL,LB,z,y,./images/STOOLLB.png,2.735,,,,,,z,1,1.057,,,,,,,,0,41,41,127,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.556,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,STAIN,HB,z,y,./images/STAINHB.png,,,,,,,m,0,0.556,,,,,,,,0,42,42,90,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.527,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,STRING,C,m,y,./images/STRING.png,,,,,,,m,1,0.527,,,,,,,,0,43,43,41,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,4.167,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,FLESH,HB,z,y,./images/FLESHHB.png,,,,,,,z,1,4.167,,,,,,,,0,44,44,108,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.828,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BEARD,C,m,y,./images/BEARD.png,,,,,,,m,1,0.828,,,,,,,,0,45,45,2,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.127,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SWING,LB,m,y,./images/SWINGLB.png,,,,,,,m,1,1.127,,,,,,,,0,46,46,40,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.644,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PISTOL,C,z,y,./images/PISTOL.png,,,,,,,m,0,0.644,,,,,,,,0,47,47,113,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.618,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,WALNUT,HB,z,y,./images/WALNUTHB.png,,,,,,,m,0,0.618,,,,,,,,0,48,48,84,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.728,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MELON,LB,m,y,./images/MELONLB.png,,,,,,,m,1,0.728,,,,,,,,0,49,49,22,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.712,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PURSE,C,m,y,./images/PURSE.png,,,,,,,m,1,0.712,,,,,,,,0,50,50,62,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.874,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,FLASK,HB,z,y,./images/FLASKHB.png,,,,,,,z,1,0.874,,,,,,,,0,51,51,156,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.198,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BASKET,C,z,y,./images/BASKET.png,,,,,,,m,0,1.198,,,,,,,,0,52,52,128,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.039,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,CRADLE,C,m,y,./images/CRADLE.png,,,,,,,z,0,1.039,,,,,,,,0,53,53,20,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MEDAL,C,z,y,./images/MEDAL.png,,,,,,,z,1,0.662,,,,,,,,0,54,54,95,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.736,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MONKEY,HB,z,y,./images/MONKEYHB.png,,,,,,,z,1,0.736,,,,,,,,0,55,55,129,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.134,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PARCEL,HB,z,y,./images/PARCELHB.png,,,,,,,z,1,1.134,,,,,,,,0,56,56,102,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,BANNER,LB,m,y,./images/BANNERLB.png,,,,,,,z,0,0.6,,,,,,,,0,57,57,52,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MOSQUE,LB,m,y,./images/MOSQUELB.png,,,,,,,m,1,0.796,,,,,,,,0,58,58,43,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.697,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,CANYON,LB,m,y,./images/CANYONLB.png,,,,,,,m,1,0.697,,,,,,,,0,59,59,34,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.229,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,GRANNY,C,z,y,./images/GRANNY.png,,,,,,,m,0,1.229,,,,,,,,0,60,60,104,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.649,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,GRAIN,HB,m,y,./images/GRAINHB.png,,,,,,,m,1,0.649,,,,,,,,0,61,61,75,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.843,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,FALCON,LB,m,y,./images/FALCONLB.png,,,,,,,m,1,0.843,,,,,,,,0,62,62,28,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.734,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,z,1,0.734,,,,,,,,0,63,63,135,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.812,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,FERRY,HB,z,y,./images/FERRYHB.png,,,,,,,z,1,0.812,,,,,,,,0,64,64,141,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.599,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,WHEEL,C,z,y,./images/WHEEL.png,,,,,,,m,0,0.599,,,,,,,,0,65,65,161,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.928,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PEACH,C,m,y,./images/PEACH.png,,,,,,,z,0,0.928,,,,,,,,0,66,66,35,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.855,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,VALLEY,C,z,y,./images/VALLEY.png,,,,,,,z,1,0.855,,,,,,,,0,67,67,152,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.898,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,POODLE,HB,m,y,./images/POODLEHB.png,,,,,,,z,0,0.898,,,,,,,,0,68,68,81,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.694,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SKIING,C,m,y,./images/SKIING.png,,,,,,,m,1,0.694,,,,,,,,0,69,69,17,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.831,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MIDGET,LB,z,y,./images/MIDGETLB.png,,,,,,,z,1,0.831,,,,,,,,0,70,70,160,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.041,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,WALRUS,C,m,y,./images/WALRUS.png,,,,,,,m,1,1.041,,,,,,,,0,71,71,23,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.662,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,m,1,1.662,,,,,,,,0,72,72,12,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.752,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PICKLE,C,m,y,./images/PICKLE.png,,,,,,,z,0,0.752,,,,,,,,0,73,73,14,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.913,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MOOSE,HB,m,y,./images/MOOSEHB.png,,,,,,,z,0,0.913,,,,,,,,0,74,74,57,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.996,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,CEMENT,C,m,y,./images/CEMENT.png,,,,,,,m,1,0.996,,,,,,,,0,75,75,74,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,GARDEN,LB,z,y,./images/GARDENLB.png,,,,,,,z,1,0.75,,,,,,,,0,76,76,94,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.724,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,WHISKY,C,z,y,./images/WHISKY.png,,,,,,,z,1,0.724,,,,,,,,0,77,77,167,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.507,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SUNSET,LB,m,y,./images/SUNSETLB.png,,,,,,,z,0,0.507,,,,,,,,0,78,78,82,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,DONKEY,LB,z,y,./images/DONKEYLB.png,,,,,,,z,1,0.597,,,,,,,,0,79,79,103,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,RULER,LB,z,y,./images/RULERLB.png,,,,,,,z,1,0.821,,,,,,,,0,80,80,163,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.198,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MUMMY,LB,z,y,./images/MUMMYLB.png,,,,,,,z,1,1.198,,,,,,,,0,81,81,130,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.98,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PIMPLE,C,m,y,./images/PIMPLE.png,,,,,,,m,1,0.98,,,,,,,,0,82,82,71,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.12,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,space,,,,,,KITTEN,HB,m,y,./images/KITTENHB.png,1.258,,,,,,m,1,1.12,,,,,,,,0,83,83,45,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.761,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,CHAIN,HB,z,y,./images/CHAINHB.png,,,,,,,m,0,0.761,,,,,,,,0,84,84,126,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.168,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,MAGGOT,HB,m,y,./images/MAGGOTHB.png,,,,,,,m,1,2.168,,,,,,,,0,85,85,33,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.264,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,ARROW,HB,z,y,./images/ARROWHB.png,,,,,,,m,0,1.264,,,,,,,,0,86,86,153,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.024,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,FARMER,C,m,y,./images/FARMER.png,,,,,,,z,0,1.024,,,,,,,,0,87,87,65,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.948,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,COOKER,HB,m,y,./images/COOKERHB.png,,,,,,,m,1,0.948,,,,,,,,0,88,88,69,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.759,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,LIZARD,C,m,y,./images/LIZARD.png,,,,,,,z,0,0.759,,,,,,,,0,89,89,44,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.74,0,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SMOKER,C,m,y,./images/SMOKER.png,,,,,,,z,0,0.74,,,,,,,,0,90,90,26,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.901,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,URINE,LB,m,y,./images/URINELB.png,,,,,,,m,1,0.901,,,,,,,,0,91,91,70,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.026,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,SNACK,LB,m,y,./images/SNACKLB.png,,,,,,,m,1,1.026,,,,,,,,0,92,92,73,1
,,,,,,,,,,,,,,,,,198913,18,2022-01-28_17h54.52.765,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.712,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333,-0.398888889,0,0,0,,,,,,,PASTA,C,m,y,./images/PASTA.png,,,,,,,m,1,0.712,,,,,,,,0,93,93,5,1
