key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8254,1,,,,,,,,,,,,,,z,1,0.8254,,,,,,,,0.136370985,-0.391550429,0,0,0,space,0,41,41,155,1,CANGY,LB,old,z,./images/CANGYLB.png,10.389,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8295,1,,,,,,,,,,,,,,m,1,0.8295,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,42,42,43,1,STOOL,LB,old,m,./images/STOOLLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5325,1,,,,,,,,,,,,,,m,1,0.5325,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,43,43,1,1,TOWEL,LB,old,m,./images/TOWELLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.902,1,,,,,,,,,,,,,,z,1,0.902,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,44,44,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6685,0,,,,,,,,,,,,,,z,0,0.6685,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,45,45,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7801,1,,,,,,,,,,,,,,z,1,0.7801,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,46,46,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7094,1,,,,,,,,,,,,,,z,1,0.7094,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,47,47,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3927,1,,,,,,,,,,,,,,z,1,1.3927,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,48,48,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6092,1,,,,,,,,,,,,,,m,1,0.6092,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,49,49,10,1,GARDEN,LB,old,m,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6369,0,,,,,,,,,,,,,,m,0,0.6369,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,50,50,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7101,1,,,,,,,,,,,,,,m,1,0.7101,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,51,51,45,1,MONKEY,HB,old,m,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8406,1,,,,,,,,,,,,,,m,1,0.8406,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,52,52,47,1,LAGOON,C,old,m,./images/LAGOON.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6732,1,,,,,,,,,,,,,,z,1,0.6732,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,53,53,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5562,1,,,,,,,,,,,,,,m,1,0.5562,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,54,54,62,1,MAMMAL,C,old,m,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7662,1,,,,,,,,,,,,,,z,1,0.7662,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,55,55,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.4755,1,,,,,,,,,,,,,,m,1,0.4755,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,56,56,26,1,CLOUD,C,old,m,./images/CLOUD.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6419,1,,,,,,,,,,,,,,m,1,0.6419,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,57,57,35,1,LLAMA,C,old,m,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9468,1,,,,,,,,,,,,,,m,1,0.9468,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,58,58,15,1,COLLAR,HB,old,m,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3257,0,,,,,,,,,,,,,,z,0,1.3257,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,59,59,9,1,DIVER,HB,old,m,./images/DIVERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5276,1,,,,,,,,,,,,,,m,1,0.5276,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,60,60,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6436,0,,,,,,,,,,,,,,m,0,0.6436,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,61,61,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9621,0,,,,,,,,,,,,,,m,0,0.9621,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,62,62,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6327,1,,,,,,,,,,,,,,m,1,0.6327,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,63,63,65,1,SPINE,C,old,m,./images/SPINE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9664,1,,,,,,,,,,,,,,z,1,0.9664,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,64,64,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.928,1,,,,,,,,,,,,,,z,1,0.928,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,65,65,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9598,1,,,,,,,,,,,,,,m,1,0.9598,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,66,66,81,1,DRILL,HB,old,m,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7644,1,,,,,,,,,,,,,,m,1,0.7644,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,67,67,33,1,SAUNA,HB,old,m,./images/SAUNAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6918,1,,,,,,,,,,,,,,z,1,0.6918,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,68,68,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9833,0,,,,,,,,,,,,,,m,0,0.9833,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,69,69,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6206,1,,,,,,,,,,,,,,m,1,0.6206,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,70,70,73,1,GLOVE,LB,old,m,./images/GLOVELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2126,1,,,,,,,,,,,,,,z,1,1.2126,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,71,71,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7469,1,,,,,,,,,,,,,,m,1,0.7469,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,72,72,66,1,STATUE,HB,old,m,./images/STATUEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7456,1,,,,,,,,,,,,,,z,1,0.7456,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,73,73,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.575,1,,,,,,,,,,,,,,m,1,0.575,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,74,74,64,1,BRIDE,LB,old,m,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7222,1,,,,,,,,,,,,,,z,1,0.7222,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,75,75,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5564,1,,,,,,,,,,,,,,m,1,0.5564,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,76,76,53,1,POSTER,C,old,m,./images/POSTER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9937,1,,,,,,,,,,,,,,m,1,0.9937,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,77,77,24,1,FLESH,HB,old,m,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.531,1,,,,,,,,,,,,,,m,1,0.531,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,78,78,52,1,DESERT,LB,old,m,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.609,1,,,,,,,,,,,,,,z,1,0.609,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,79,79,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6935,1,,,,,,,,,,,,,,z,1,0.6935,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,80,80,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9619,0,,,,,,,,,,,,,,m,0,0.9619,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,81,81,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5221,1,,,,,,,,,,,,,,m,1,0.5221,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,82,82,80,1,PLANET,C,old,m,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5754,1,,,,,,,,,,,,,,m,1,0.5754,,,,,,,,0.136370985,-0.391550429,0,0,0,space,0,83,83,79,1,RULER,LB,old,m,./images/RULERLB.png,6.1483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1204,1,,,,,,,,,,,,,,z,1,1.1204,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,84,84,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6763,1,,,,,,,,,,,,,,z,1,0.6763,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,85,85,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,z,1,0.612,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,86,86,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6252,1,,,,,,,,,,,,,,z,1,0.6252,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,87,87,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.8129,0,,,,,,,,,,,,,,m,0,1.8129,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,88,88,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7255,1,,,,,,,,,,,,,,z,1,0.7255,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,89,89,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0436,1,,,,,,,,,,,,,,z,1,1.0436,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,90,90,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6202,1,,,,,,,,,,,,,,m,1,0.6202,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,91,91,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5076,1,,,,,,,,,,,,,,m,1,0.5076,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,92,92,8,1,CLIFF,C,old,m,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8478,1,,,,,,,,,,,,,,z,1,0.8478,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,93,93,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.5611,1,,,,,,,,,,,,,,m,1,0.5611,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,94,94,31,1,STEAK,LB,old,m,./images/STEAKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6428,1,,,,,,,,,,,,,,z,1,0.6428,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,95,95,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4938,1,,,,,,,,,,,,,,m,1,1.4938,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,96,96,42,1,CHAIN,HB,old,m,./images/CHAINHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6267,1,,,,,,,,,,,,,,z,1,0.6267,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,97,97,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1791,1,,,,,,,,,,,,,,z,1,1.1791,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,98,98,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6475,1,,,,,,,,,,,,,,z,1,0.6475,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,99,99,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8265,1,,,,,,,,,,,,,,z,1,0.8265,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,100,100,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9801,1,,,,,,,,,,,,,,z,1,0.9801,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,101,101,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7531,1,,,,,,,,,,,,,,m,1,0.7531,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,102,102,83,1,WHISKY,C,old,m,./images/WHISKY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9612,1,,,,,,,,,,,,,,m,1,0.9612,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,103,103,61,1,ARTIST,LB,old,m,./images/ARTISTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6272,1,,,,,,,,,,,,,,m,1,0.6272,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,104,104,4,1,BOXER,LB,old,m,./images/BOXERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8711,1,,,,,,,,,,,,,,m,1,0.8711,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,105,105,82,1,PEBBLE,LB,old,m,./images/PEBBLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9304,1,,,,,,,,,,,,,,z,1,0.9304,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,106,106,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198766,18,2022-01-28_17h17.22.146,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.9023,1,,,,,,,,,,,,,,z,1,1.9023,,,,,,,,0.136370985,-0.391550429,0,0,0,,0,107,107,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,
