key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,-0.03,-0.361111111,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.03,-0.363333333,0,0,0,,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,13.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.03,-0.363333333,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,6.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,-0.03,-0.363333333,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,8.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,2.159,,,,,,,,2.159,1,0,0,0,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,1.087,,,,,,,,1.087,1,0,1,1,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,1.178,,,,,,,,1.178,1,0,2,2,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.589,,,,,,,,0.589,1,0,3,3,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.66,,,,,,,,0.66,1,0,4,4,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,0.756,,,,,,,,0.756,1,0,5,5,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,0.688,,,,,,,,0.688,1,0,6,6,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,0.674,,,,,,,,0.674,1,0,7,7,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,0.565,,,,,,,,0.565,1,0,8,8,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.713,,,,,,,,0.713,1,0,9,9,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,0.689,,,,,,,,0.689,1,0,10,10,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.648,,,,,,,,0.648,1,0,11,11,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,z,1,1.037,,,,,,,,1.037,1,0,12,12,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.743,,,,,,,,0.743,1,0,13,13,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.793,,,,,,,,0.793,1,0,14,14,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,m,1,0.664,,,,,,,,0.664,1,0,15,15,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.042222222,-0.411111111,1,0,0,instr_done_button,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,1.171,1,,,,,,,,,,,,,,z,1,1.171,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,0,0,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.77,1,,,,,,,,,,,,,,z,1,0.77,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,1,1,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,2.03,1,,,,,,,,,,,,,,m,1,2.03,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,2,2,45,1,MONKEY,HB,old,m,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,1.537,1,,,,,,,,,,,,,,m,1,1.537,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,3,3,35,1,LLAMA,C,old,m,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,1.231,1,,,,,,,,,,,,,,m,1,1.231,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,4,4,6,1,STAIN,HB,old,m,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,m,1,0.663,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,5,5,17,1,PARADE,C,old,m,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.822,1,,,,,,,,,,,,,,z,1,0.822,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,6,6,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,2.005,0,,,,,,,,,,,,,,z,0,2.005,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,7,7,20,1,GRANNY,C,old,m,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.923,1,,,,,,,,,,,,,,m,1,0.923,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,8,8,67,1,POKER,LB,old,m,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,m,1,0.783,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,9,9,71,1,BUBBLE,C,old,m,./images/BUBBLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.936,1,,,,,,,,,,,,,,m,1,0.936,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,10,10,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.88,1,,,,,,,,,,,,,,z,1,0.88,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,11,11,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199858,18,2022-01-28_15h18.10.081,lexical_decision_task_DD_L5,2021.2.3,MacIntel,62.5,,,,,,,,,,,,0.879,1,,,,,,,,,,,,,,z,1,0.879,,,,,,,,0.004444444,-0.298888889,0,0,0,,0,12,12,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
