key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5759,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,z,1,0.5759,,,,,,,,0,152,152,155,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.966,0,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,m,0,0.966,,,,,,,,0,153,153,116,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6308,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,LLAMA,HB,m,y,./images/LLAMAHB.png,,,,,,,m,1,0.6308,,,,,,,,0,154,154,35,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8051,0,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,z,0,0.8051,,,,,,,,0,155,155,65,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8313,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,z,1,0.8313,,,,,,,,0,156,156,115,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0168,0,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,SKIING,HB,z,y,./images/SKIINGHB.png,,,,,,,m,0,1.0168,,,,,,,,0,157,157,101,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7876,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,z,1,0.7876,,,,,,,,0,158,158,105,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8957,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,z,1,0.8957,,,,,,,,0,159,159,165,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1131,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,z,1,1.1131,,,,,,,,0,160,160,132,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7647,0,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,CANYON,C,z,y,./images/CANYON.png,,,,,,,m,0,0.7647,,,,,,,,0,161,161,118,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9987,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,m,1,0.9987,,,,,,,,0,162,162,76,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9483,0,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,m,0,0.9483,,,,,,,,0,163,163,152,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9011,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,STRING,HB,z,y,./images/STRINGHB.png,,,,,,,z,1,0.9011,,,,,,,,0,164,164,125,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.765,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,LIZARD,HB,z,y,./images/LIZARDHB.png,,,,,,,z,1,0.765,,,,,,,,0,165,165,128,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6486,1,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,z,1,0.6486,,,,,,,,0,166,166,164,1
,,,,,,,,,,,,,,,,,200086,19,2022-01-28_23h08.54.027,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2322,0,,,,,,,,,,,,,,,,,,,,,,,,0.799978299,-0.284769965,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,z,0,1.2322,,,,,,,,0,167,167,37,1
