key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,0.080555556,-0.388888889,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.107407407,-0.336111111,0,0,0,,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,15.1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.107407407,-0.336111111,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,9.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.107407407,-0.336111111,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,12.1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,1.0497,,,,,,,,1.0497,1,0,0,0,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,0.8828,,,,,,,,0.8828,1,0,1,1,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,0.746,,,,,,,,0.746,1,0,2,2,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,0.9947,,,,,,,,0.9947,1,0,3,3,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.8002,,,,,,,,0.8002,1,0,4,4,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,0.8503,,,,,,,,0.8503,1,0,5,5,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,1.1406,,,,,,,,1.1406,1,0,6,6,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.5728,,,,,,,,0.5728,1,0,7,7,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.5904,,,,,,,,0.5904,1,0,8,8,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.5459,,,,,,,,0.5459,1,0,9,9,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.5059,,,,,,,,0.5059,1,0,10,10,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.501,,,,,,,,0.501,1,0,11,11,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,m,1,0.4962,,,,,,,,0.4962,1,0,12,12,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,0.5925,,,,,,,,0.5925,1,0,13,13,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,0.7792,,,,,,,,0.7792,1,0,14,14,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,z,1,1.165,,,,,,,,1.165,1,0,15,15,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.107407407,-0.336111111,0,0,0,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,22.2686,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,1.5348,1,,,,,,,,,,,,,,m,1,1.5348,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,0,0,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,1.6619,1,,,,,,,,,,,,,,z,1,1.6619,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,1,1,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,0.8501,1,,,,,,,,,,,,,,m,1,0.8501,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,2,2,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,0.7368,1,,,,,,,,,,,,,,z,1,0.7368,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,3,3,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,0.8166,1,,,,,,,,,,,,,,z,1,0.8166,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,4,4,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,0.6167,1,,,,,,,,,,,,,,m,1,0.6167,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,5,5,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199780,19,2022-01-29_13h03.27.659,lexical_decision_task_DD_L3,2021.2.3,Win32,60.22282445,,,,,,,,,,,,1.2827,1,,,,,,,,,,,,,,m,1,1.2827,,,,,,,,0.107407407,-0.336111111,0,0,0,,0,6,6,74,1,CEMENT,HB,old,m,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,,
