key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5362,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CANDY,LB,new,y,./images/CANDYLB.png,,,,,,,,,m,0,0.5362,,,,,,,,0,123,123,123,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8689,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,SKIING,HB,old,y,./images/SKIINGHB.png,,,,,,,,,m,0,0.8689,,,,,,,,0,124,124,17,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6993,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,space,,,,,,HOCKEY,HB,new,y,./images/HOCKEYHB.png,2.3163,,,,,,,,z,0,0.6993,,,,,,,,0,125,125,116,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7137,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CHAIN,LB,new,y,./images/CHAINLB.png,,,,,,,,,z,0,0.7137,,,,,,,,0,126,126,126,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8164,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,WEASEL,HB,old,y,./images/WEASELHB.png,,,,,,,,,m,0,0.8164,,,,,,,,0,127,127,80,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6504,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,BURIAL,HB,old,y,./images/BURIALHB.png,,,,,,,,,m,0,0.6504,,,,,,,,0,128,128,59,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6695,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,BANNER,C,old,y,./images/BANNER.png,,,,,,,,,m,0,0.6695,,,,,,,,0,129,129,52,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7701,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,MOTOR,C,old,y,./images/MOTOR.png,,,,,,,,,z,0,0.7701,,,,,,,,0,130,130,13,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7362,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,WALRUS,HB,old,y,./images/WALRUSHB.png,,,,,,,,,z,0,0.7362,,,,,,,,0,131,131,23,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6555,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CASINO,C,new,y,./images/CASINO.png,,,,,,,,,z,0,0.6555,,,,,,,,0,132,132,112,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9502,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,PEBBLE,C,new,y,./images/PEBBLE.png,,,,,,,,,z,0,0.9502,,,,,,,,0,133,133,166,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7635,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,TULIP,HB,old,y,./images/TULIPHB.png,,,,,,,,,m,0,0.7635,,,,,,,,0,134,134,8,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7472,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,LAGOON,HB,new,y,./images/LAGOONHB.png,,,,,,,,,z,0,0.7472,,,,,,,,0,135,135,131,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7389,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CLOTH,HB,new,y,./images/CLOTHHB.png,,,,,,,,,z,0,0.7389,,,,,,,,0,136,136,107,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7368,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,DESERT,C,new,y,./images/DESERT.png,,,,,,,,,z,0,0.7368,,,,,,,,0,137,137,136,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9341,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,MIRROR,LB,old,y,./images/MIRRORLB.png,,,,,,,,,z,0,0.9341,,,,,,,,0,138,138,63,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8479,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,ATTIC,LB,old,y,./images/ATTICLB.png,,,,,,,,,z,0,0.8479,,,,,,,,0,139,139,27,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.814,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CRATER,LB,new,y,./images/CRATERLB.png,,,,,,,,,z,0,0.814,,,,,,,,0,140,140,87,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.648,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,SHORE,LB,old,y,./images/SHORELB.png,,,,,,,,,m,0,0.648,,,,,,,,0,141,141,12,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5813,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,MELON,C,old,y,./images/MELON.png,,,,,,,,,m,0,0.5813,,,,,,,,0,142,142,22,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1847,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,STORM,LB,old,y,./images/STORMLB.png,,,,,,,,,m,0,1.1847,,,,,,,,0,143,143,30,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9149,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,COOKER,LB,old,y,./images/COOKERLB.png,,,,,,,,,m,0,0.9149,,,,,,,,0,144,144,69,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.781,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,BUTTER,LB,new,y,./images/BUTTERLB.png,,,,,,,,,z,0,0.781,,,,,,,,0,145,145,111,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6232,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,PASTA,HB,old,y,./images/PASTAHB.png,,,,,,,,,z,0,0.6232,,,,,,,,0,146,146,5,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6656,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,POSTER,HB,new,y,./images/POSTERHB.png,,,,,,,,,z,0,0.6656,,,,,,,,0,147,147,137,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7474,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,LIZARD,HB,old,y,./images/LIZARDHB.png,,,,,,,,,m,0,0.7474,,,,,,,,0,148,148,44,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,MONKEY,LB,new,y,./images/MONKEYLB.png,,,,,,,,,z,0,0.7,,,,,,,,0,149,149,129,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6333,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,GLOVE,C,new,y,./images/GLOVE.png,,,,,,,,,z,0,0.6333,,,,,,,,0,150,150,157,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6166,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,POODLE,LB,old,y,./images/POODLELB.png,,,,,,,,,m,0,0.6166,,,,,,,,0,151,151,81,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.618,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,SWEAT,LB,old,y,./images/SWEATLB.png,,,,,,,,,m,0,0.618,,,,,,,,0,152,152,66,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7143,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,SPINE,HB,new,y,./images/SPINEHB.png,,,,,,,,,z,0,0.7143,,,,,,,,0,153,153,149,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7173,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,DIVER,LB,new,y,./images/DIVERLB.png,,,,,,,,,z,0,0.7173,,,,,,,,0,154,154,93,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.816,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,COLLAR,LB,new,y,./images/COLLARLB.png,,,,,,,,,z,0,0.816,,,,,,,,0,155,155,99,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7146,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,PACKET,HB,old,y,./images/PACKETHB.png,,,,,,,,,z,0,0.7146,,,,,,,,0,156,156,56,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.764,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,NOOSE,LB,old,y,./images/NOOSELB.png,,,,,,,,,m,0,0.764,,,,,,,,0,157,157,72,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2639,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,STAIN,LB,new,y,./images/STAINLB.png,,,,,,,,,m,0,1.2639,,,,,,,,0,158,158,90,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7833,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,MUSCLE,C,old,y,./images/MUSCLE.png,,,,,,,,,m,0,0.7833,,,,,,,,0,159,159,4,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6146,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,BASKET,HB,new,y,./images/BASKETHB.png,,,,,,,,,z,0,0.6146,,,,,,,,0,160,160,128,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7543,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,BRIDE,C,new,y,./images/BRIDE.png,,,,,,,,,m,0,0.7543,,,,,,,,0,161,161,148,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.78,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,THROAT,LB,old,y,./images/THROATLB.png,,,,,,,,,m,0,0.78,,,,,,,,0,162,162,36,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8371,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CHALK,C,new,y,./images/CHALK.png,,,,,,,,,z,0,0.8371,,,,,,,,0,163,163,109,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7666,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,CHERRY,LB,new,y,./images/CHERRYLB.png,,,,,,,,,z,0,0.7666,,,,,,,,0,164,164,138,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8641,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,STOVE,HB,new,y,./images/STOVEHB.png,,,,,,,,,z,0,0.8641,,,,,,,,0,165,165,86,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.1833,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,GRANNY,HB,new,y,./images/GRANNYHB.png,,,,,,,,,z,0,3.1833,,,,,,,,0,166,166,104,1
,,,,,,,,,,,,,,,,,199447,18,2022-01-25_21h29.09.153,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.9642,0,,,,,,,,,,,,,,,,,,,,,,,,0.017533482,-0.383962054,0,0,0,,,,,,,DANCER,LB,new,y,./images/DANCERLB.png,,,,,,,,,z,0,3.9642,,,,,,,,0,167,167,105,1
