key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5387,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,m,0,0.5387,,,,,,,,0,93,93,128,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9166,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,z,1,0.9166,,,,,,,,0,94,94,129,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0838,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,m,1,1.0838,,,,,,,,0,95,95,38,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6178,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,m,1,0.6178,,,,,,,,0,96,96,45,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6775,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,z,1,0.6775,,,,,,,,0,97,97,105,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7037,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,z,1,0.7037,,,,,,,,0,98,98,114,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6551,0,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,z,0,0.6551,,,,,,,,0,99,99,74,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6997,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,z,1,0.6997,,,,,,,,0,100,100,120,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6191,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,m,1,0.6191,,,,,,,,0,101,101,71,1
,,,,,,,,,,,,,,,,,199228,18,2022-01-28_15h56.52.010,lexical_decision_task_DD,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6527,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266544663,-0.076493178,0,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,m,1,0.6527,,,,,,,,0,102,102,9,1
