key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7496,1,,,,,,,,,,,,,,z,1,0.7496,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,133,133,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.5737,1,,,,,,,,,,,,,,m,1,0.5737,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,134,134,77,1,WHEEL,C,old,m,./images/WHEEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.6602,1,,,,,,,,,,,,,,z,1,0.6602,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,135,135,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.5877,1,,,,,,,,,,,,,,m,1,0.5877,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,136,136,80,1,PLANET,C,old,m,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.4745,1,,,,,,,,,,,,,,z,1,1.4745,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,137,137,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.5542,1,,,,,,,,,,,,,,m,1,0.5542,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,138,138,26,1,CLOUD,C,old,m,./images/CLOUD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.8061,1,,,,,,,,,,,,,,m,1,0.8061,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,139,139,28,1,CASINO,LB,old,m,./images/CASINOLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7079,1,,,,,,,,,,,,,,z,1,0.7079,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,140,140,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7209,1,,,,,,,,,,,,,,z,1,0.7209,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,141,141,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.6088,1,,,,,,,,,,,,,,m,1,0.6088,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,142,142,8,1,CLIFF,C,old,m,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7765,1,,,,,,,,,,,,,,m,1,0.7765,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,143,143,21,1,DANCER,HB,old,m,./images/DANCERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.5387,1,,,,,,,,,,,,,,m,1,0.5387,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,144,144,17,1,PARADE,C,old,m,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.6117,1,,,,,,,,,,,,,,m,1,0.6117,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,145,145,4,1,BOXER,LB,old,m,./images/BOXERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.0987,1,,,,,,,,,,,,,,m,1,1.0987,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,146,146,15,1,COLLAR,HB,old,m,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.0461,1,,,,,,,,,,,,,,m,1,1.0461,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,147,147,35,1,LLAMA,C,old,m,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.8262,1,,,,,,,,,,,,,,z,1,0.8262,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,148,148,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.729,0,,,,,,,,,,,,,,m,0,0.729,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,149,149,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9961,1,,,,,,,,,,,,,,z,1,0.9961,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,150,150,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7796,1,,,,,,,,,,,,,,z,1,0.7796,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,151,151,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.8167,0,,,,,,,,,,,,,,m,0,1.8167,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,152,152,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9303,1,,,,,,,,,,,,,,m,1,0.9303,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,153,153,64,1,BRIDE,LB,old,m,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.1493,1,,,,,,,,,,,,,,m,1,1.1493,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,154,154,3,1,CRATER,HB,old,m,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.0631,1,,,,,,,,,,,,,,z,1,1.0631,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,155,155,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.1313,1,,,,,,,,,,,,,,z,1,1.1313,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,156,156,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.1136,1,,,,,,,,,,,,,,z,1,1.1136,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,157,157,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,z,1,1.131,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,158,158,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.5478,1,,,,,,,,,,,,,,m,1,1.5478,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,159,159,81,1,DRILL,HB,old,m,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7149,1,,,,,,,,,,,,,,m,1,0.7149,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,160,160,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7481,1,,,,,,,,,,,,,,m,1,0.7481,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,161,161,11,1,MEDAL,C,old,m,./images/MEDAL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.8801,1,,,,,,,,,,,,,,z,1,0.8801,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,162,162,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.3973,1,,,,,,,,,,,,,,m,1,1.3973,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,163,163,60,1,CURRY,HB,old,m,./images/CURRYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.8971,1,,,,,,,,,,,,,,m,1,0.8971,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,164,164,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.8638,1,,,,,,,,,,,,,,z,1,0.8638,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,165,165,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7474,1,,,,,,,,,,,,,,m,1,0.7474,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,166,166,59,1,BRUSH,C,old,m,./images/BRUSH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9132,1,,,,,,,,,,,,,,m,1,0.9132,,,,,,,,0.152171427,-0.43665324,0,0,0,,0,167,167,39,1,CANDY,HB,old,m,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,0.000231642,-0.429241543,1,0,0,jol_adv,3,14.7187,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,8.3922,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,1,6.9654,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,
space,35.8861,0.847018115,-0.122582588,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
space,2.9255,0.864620782,-0.012333542,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,,0.125304026,-0.388477211,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,,0.000231642,-0.410712301,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,2.4027,0.88870891,-0.294904482,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,2.6559,0,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,KIDNEY,HB,z,y,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,m,0,2.6559,,,,,,,,0,0,0,105,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.0038,0,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,FARMER,C,z,y,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,m,0,1.0038,,,,,,,,0,1,1,149,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.4565,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,DIVER,HB,m,y,./images/DIVERHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.4565,,,,,,,,0,2,2,9,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.3497,0,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,CRUMB,C,z,y,./images/CRUMB.png,,,,,,,,,,,,,,,,,,,,m,0,1.3497,,,,,,,,0,3,3,113,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7338,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,BRIDE,LB,m,y,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7338,,,,,,,,0,4,4,64,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9866,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,PEARL,LB,z,y,./images/PEARLLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9866,,,,,,,,0,5,5,130,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.2255,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,DRUMS,LB,z,y,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.2255,,,,,,,,0,6,6,133,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9258,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,WALRUS,C,z,y,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,z,1,0.9258,,,,,,,,0,7,7,107,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9594,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,TWINS,HB,z,y,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9594,,,,,,,,0,8,8,144,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9171,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,RHINO,HB,z,y,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9171,,,,,,,,0,9,9,93,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7334,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,JUMPER,C,m,y,./images/JUMPER.png,,,,,,,,,,,,,,,,,,,,m,1,0.7334,,,,,,,,0,10,10,74,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,1.2009,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,ARROW,HB,m,y,./images/ARROWHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.2009,,,,,,,,0,11,11,69,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.7167,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,WALNUT,HB,m,y,./images/WALNUTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7167,,,,,,,,0,12,12,0,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9092,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,SHELF,HB,z,y,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9092,,,,,,,,0,13,13,123,1
,,,,,,,,,,,,,,,,,58a2952076c5b7000166150a,64,2022-02-12_13h48.57.825,lexical_decision_task_DD_L5,2021.2.3,Win32,60.7348922,,,,,,,,,,,,0.9876,1,,,,,,,,,,,,,,,,,,,,,,,,0.88870891,-0.294904482,0,0,0,,,,,,,URINE,LB,z,y,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9876,,,,,,,,0,14,14,154,1
