key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
space,20.4732,0.14495124,-0.171273532,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.2862,0.14495124,-0.171273532,0,0,0,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.5305,0.14495124,-0.171273532,0,0,0,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.5432,0.14495124,-0.171273532,0,0,0,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,1.0146,,,,,,,,1.0146,1,0,0,0,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.6321,,,,,,,,0.6321,1,0,1,1,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.7254,,,,,,,,0.7254,1,0,2,2,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.7934,,,,,,,,0.7934,1,0,3,3,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.5735,,,,,,,,0.5735,1,0,4,4,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.8774,,,,,,,,0.8774,1,0,5,5,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.8105,,,,,,,,0.8105,1,0,6,6,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.645,,,,,,,,0.645,1,0,7,7,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.4629,,,,,,,,0.4629,1,0,8,8,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.5941,,,,,,,,0.5941,1,0,9,9,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.5461,,,,,,,,0.5461,1,0,10,10,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,0,0.4808,,,,,,,,0.4808,0,0,11,11,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.5618,,,,,,,,0.5618,1,0,12,12,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.5716,,,,,,,,0.5716,1,0,13,13,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,m,1,0.5722,,,,,,,,0.5722,1,0,14,14,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,z,1,0.6894,,,,,,,,0.6894,1,0,15,15,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.9203,0.14495124,-0.171273532,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6218,1,,,,,,,,,,,,,,m,1,0.6218,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,0,0,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8426,1,,,,,,,,,,,,,,z,1,0.8426,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,1,1,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8451,1,,,,,,,,,,,,,,z,1,0.8451,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,2,2,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7762,1,,,,,,,,,,,,,,m,1,0.7762,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,3,3,82,1,SUNSET,C,old,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0088,1,,,,,,,,,,,,,,m,1,1.0088,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,4,4,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6948,1,,,,,,,,,,,,,,m,1,0.6948,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,5,5,34,1,CANYON,C,old,m,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5312,1,,,,,,,,,,,,,,z,1,1.5312,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,6,6,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9286,1,,,,,,,,,,,,,,m,1,0.9286,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,7,7,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6898,1,,,,,,,,,,,,,,m,1,0.6898,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,8,8,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6729,1,,,,,,,,,,,,,,m,1,0.6729,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,9,9,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.16,1,,,,,,,,,,,,,,z,1,1.16,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,10,10,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2408,1,,,,,,,,,,,,,,z,1,1.2408,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,11,11,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7073,1,,,,,,,,,,,,,,z,1,0.7073,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,12,12,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6565,1,,,,,,,,,,,,,,z,1,0.6565,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,13,13,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.726,1,,,,,,,,,,,,,,m,1,0.726,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,14,14,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.84,1,,,,,,,,,,,,,,z,1,0.84,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,15,15,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7067,1,,,,,,,,,,,,,,m,1,0.7067,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,16,16,62,1,PURSE,HB,old,m,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4086,1,,,,,,,,,,,,,,z,1,1.4086,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,17,17,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5908,1,,,,,,,,,,,,,,m,1,0.5908,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,18,18,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.776,1,,,,,,,,,,,,,,m,1,0.776,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,19,19,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7746,1,,,,,,,,,,,,,,z,1,0.7746,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,20,20,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8098,1,,,,,,,,,,,,,,z,1,0.8098,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,21,21,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0589,1,,,,,,,,,,,,,,z,1,1.0589,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,22,22,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4612,1,,,,,,,,,,,,,,z,1,1.4612,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,23,23,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fef4e2e8b9ed26645404ed,18,2022-02-12_13h17.17.365,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6407,1,,,,,,,,,,,,,,z,1,0.6407,,,,,,,,0.14495124,-0.171273532,0,0,0,,0,24,24,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
