key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
space,40.3463,0.632291678,-0.321666673,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.1045,0.632291678,-0.321666673,0,0,0,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.1503,0.632291678,-0.321666673,0,0,0,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,11.1134,0.632291678,-0.321666673,0,0,0,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.7995,,,,,,,,0.7995,1,0,0,0,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.5168,,,,,,,,0.5168,1,0,1,1,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.7841,,,,,,,,0.7841,1,0,2,2,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.5483,,,,,,,,0.5483,1,0,3,3,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.6544,,,,,,,,0.6544,1,0,4,4,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.6208,,,,,,,,0.6208,1,0,5,5,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.5678,,,,,,,,0.5678,1,0,6,6,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.5001,,,,,,,,0.5001,1,0,7,7,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.452,,,,,,,,0.452,1,0,8,8,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,0,0.4894,,,,,,,,0.4894,0,0,9,9,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.6689,,,,,,,,0.6689,1,0,10,10,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.4759,,,,,,,,0.4759,1,0,11,11,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.4437,,,,,,,,0.4437,1,0,12,12,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.6016,,,,,,,,0.6016,1,0,13,13,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,m,1,0.4663,,,,,,,,0.4663,1,0,14,14,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,z,1,0.5363,,,,,,,,0.5363,1,0,15,15,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.4707,0.710625012,-0.310555562,0,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.5292,1,,,,,,,,,,,,,,m,1,0.5292,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,0,0,83,1,JUNGLE,LB,old,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.5997,1,,,,,,,,,,,,,,m,1,0.5997,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,1,1,76,1,INFANT,HB,old,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.6167,1,,,,,,,,,,,,,,z,1,0.6167,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,2,2,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.5399,1,,,,,,,,,,,,,,m,1,0.5399,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,3,3,38,1,LADDER,LB,old,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.5143,1,,,,,,,,,,,,,,m,1,0.5143,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,4,4,80,1,WEASEL,LB,old,m,./images/WEASELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.8492,1,,,,,,,,,,,,,,z,1,0.8492,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,5,5,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.9539,1,,,,,,,,,,,,,,z,1,0.9539,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,6,6,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.6181,1,,,,,,,,,,,,,,z,1,0.6181,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,7,7,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.6455,1,,,,,,,,,,,,,,m,1,0.6455,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,8,8,34,1,CANYON,HB,old,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.5581,1,,,,,,,,,,,,,,m,1,0.5581,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,9,9,78,1,LITTER,C,old,m,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.6875,1,,,,,,,,,,,,,,z,1,0.6875,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,10,10,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6112b65a93c2eed74b0416f5,22,2022-02-12_12h48.52.850,lexical_decision_task_DD,2021.2.3,Win32,59.80503558,,,,,,,,,,,0.5828,1,,,,,,,,,,,,,,z,1,0.5828,,,,,,,,0.710625012,-0.310555562,0,0,0,,0,11,11,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
